FID,OBJECTID,Join_Count,osm_id,BUFF_DIST,Shape_Leng
525,1198,5,99499658,25.000000000000000,0.001527120378560
526,1201,13,99499662,25.000000000000000,0.001527091071070
527,1214,2,99502325,25.000000000000000,0.001527160932430
528,1215,14,99502326,25.000000000000000,0.001527169991850
529,1216,2,99502329,25.000000000000000,0.001527152873220
530,1217,4,99502331,25.000000000000000,0.001527164986760
531,1218,1,99502334,25.000000000000000,0.001527126620620
532,1219,2,99502336,25.000000000000000,0.001527187734510
533,1220,7,99502719,25.000000000000000,0.001527401326400
534,1221,5,99505307,25.000000000000000,0.001527051578090
535,1222,2,99505308,25.000000000000000,0.001527232123150
536,1223,4,99505310,25.000000000000000,0.001527032178660
537,1224,1,99505314,25.000000000000000,0.001527039841350
538,1226,2,99505322,25.000000000000000,0.001527145453380
539,1228,2,99505326,25.000000000000000,0.001527077288270
540,1229,3,99505332,25.000000000000000,0.001527235476500
541,1230,2,99505344,25.000000000000000,0.001527039841350
542,1231,6,99505346,25.000000000000000,0.001527248761530
543,1234,3,99812507,25.000000000000000,0.001526390555270
544,1235,1,99812511,25.000000000000000,0.001526388258510
545,1241,1,99812519,25.000000000000000,0.001526382824110
546,1244,2,99812528,25.000000000000000,0.001526373287800
547,1245,1,99812529,25.000000000000000,0.001526382824110
548,1247,1,99812534,25.000000000000000,0.001526403186720
549,1248,1,99812535,25.000000000000000,0.001526413787270
550,1250,1,99812537,25.000000000000000,0.001526398875320
551,1252,1,99812540,25.000000000000000,0.001526398875320
552,1253,1,99812541,25.000000000000000,0.001526440602540
553,1255,1,99812543,25.000000000000000,0.001526382824110
554,1257,2,99812545,25.000000000000000,0.001526388258510
555,1258,1,99812546,25.000000000000000,0.001526376492460
556,1259,1,99812548,25.000000000000000,0.001526437514190
557,1260,1,99812549,25.000000000000000,0.001526376218780
558,1261,25,99825367,25.000000000000000,0.001526765187510
559,1262,1,100100530,25.000000000000000,0.001526553171990
560,1263,6,100100532,25.000000000000000,0.001526670466330
561,1265,1,100100537,25.000000000000000,0.001526468552090
562,1266,1,100100850,25.000000000000000,0.001526412363560
563,1268,1,100100852,25.000000000000000,0.001526432678070
564,1269,2,100100855,25.000000000000000,0.001526410695570
565,1270,2,100100857,25.000000000000000,0.001526437514190
566,1360,5,100305694,25.000000000000000,0.001526883751720
567,1361,3,100305695,25.000000000000000,0.001526844623050
568,1363,11,100305699,25.000000000000000,0.001526884321420
569,1364,1,100305700,25.000000000000000,0.001526860719820
570,1365,2,100306184,25.000000000000000,0.001526798915190
571,1366,6,100306440,25.000000000000000,0.001526528978160
572,1411,2,101711501,25.000000000000000,0.001526925435760
573,1668,2,101983724,25.000000000000000,0.001526559492600
574,1747,5,102167665,25.000000000000000,0.001527324973400
575,1759,2,102241907,25.000000000000000,0.001526798860980
576,1760,1,102241909,25.000000000000000,0.001526829872180
577,1761,4,102241910,25.000000000000000,0.001526802631930
578,1762,5,102241912,25.000000000000000,0.001526791190810
579,1763,1,102241914,25.000000000000000,0.001526808374710
580,1770,1,102243279,25.000000000000000,0.001527245132920
581,1773,4,102243282,25.000000000000000,0.001527300681030
582,1798,2,102386324,25.000000000000000,0.001527091229900
583,1799,2,102386326,25.000000000000000,0.001527090477990
584,1800,7,102386327,25.000000000000000,0.001527110528710
585,1830,4,102688932,25.000000000000000,0.001526849083260
586,1831,1,102688935,25.000000000000000,0.001526844901050
587,1832,5,102689128,25.000000000000000,0.001526812099030
588,1833,4,102740575,25.000000000000000,0.001527341420730
589,1834,2,102750445,25.000000000000000,0.001526668379770
590,1838,1,102750457,25.000000000000000,0.001526692704260
591,1840,2,102750545,25.000000000000000,0.001526703245450
592,1844,2,102751883,25.000000000000000,0.001526781663700
593,1845,1,102753163,25.000000000000000,0.001526774596410
594,1847,1,102753165,25.000000000000000,0.001526774964500
595,1848,2,102754426,25.000000000000000,0.001526741492700
596,1850,1,102754429,25.000000000000000,0.001526757421260
597,1852,2,102754432,25.000000000000000,0.001526758142410
598,1853,1,102754433,25.000000000000000,0.001526774964500
599,1855,2,102754435,25.000000000000000,0.001526762030860
600,1857,1,102754438,25.000000000000000,0.001526764349580
601,1859,1,102754444,25.000000000000000,0.001526768295730
602,1860,1,102754445,25.000000000000000,0.001526765209510
603,1861,1,102754446,25.000000000000000,0.001526768295730
604,1863,1,102754449,25.000000000000000,0.001526775946820
605,1866,2,102754454,25.000000000000000,0.001526762030860
606,1867,1,102754455,25.000000000000000,0.001526758724470
607,1920,5,102963637,25.000000000000000,0.001526939556440
608,1921,1,102993764,25.000000000000000,0.001526816110960
609,1970,6,103285425,25.000000000000000,0.001527508020090
610,1974,2,103285432,25.000000000000000,0.001527898883400
611,1977,7,103285440,25.000000000000000,0.001527565266380
612,1983,6,103285457,25.000000000000000,0.001527608702870
613,1994,5,103285492,25.000000000000000,0.001527539290910
614,1995,4,103285493,25.000000000000000,0.001527539290910
615,1997,53,103285500,25.000000000000000,0.001528304415530
616,2002,2,103285518,25.000000000000000,0.001526699671480
617,2003,6,103285521,25.000000000000000,0.001527585315420
618,2009,28,103285533,25.000000000000000,0.001527747560910
619,2014,1,103394418,25.000000000000000,0.001526781366060
620,2021,1,103406953,25.000000000000000,0.001527161844600
621,2023,1,103406955,25.000000000000000,0.001527153724050
622,2029,2,103416510,25.000000000000000,0.001527141690150
623,2031,5,103416515,25.000000000000000,0.001526834320090
624,2035,2,103416522,25.000000000000000,0.001526898957980
625,2036,2,103416524,25.000000000000000,0.001527125078480
626,2037,3,103416525,25.000000000000000,0.001526792140560
627,2038,3,103416526,25.000000000000000,0.001527117771600
628,2039,3,103416530,25.000000000000000,0.001526773071460
629,2041,9,103416537,25.000000000000000,0.001526723584460
630,2042,2,103416539,25.000000000000000,0.001527125078480
631,2044,3,103416541,25.000000000000000,0.001526790011550
632,2046,2,103416547,25.000000000000000,0.001527141690150
633,2050,3,103488150,25.000000000000000,0.001526753303710
634,2052,1,103488154,25.000000000000000,0.001526753303710
635,2053,1,103488198,25.000000000000000,0.001526762007900
636,2054,3,103495013,25.000000000000000,0.001526720926820
637,2056,1,103495017,25.000000000000000,0.001526720926820
638,2058,1,103495020,25.000000000000000,0.001526733296100
639,2059,3,103495021,25.000000000000000,0.001526733296100
640,2060,1,103495729,25.000000000000000,0.001526727057020
641,2066,1,103495767,25.000000000000000,0.001526730079100
642,2073,3,103495888,25.000000000000000,0.001526322495590
643,2076,6,103495992,25.000000000000000,0.001526629273740
644,2078,3,103496302,25.000000000000000,0.001526349958610
645,2079,4,103497180,25.000000000000000,0.001526380125600
646,2080,6,103497232,25.000000000000000,0.001526641656250
647,2096,1,103504240,25.000000000000000,0.001526931602740
648,2097,1,103504244,25.000000000000000,0.001526931602740
649,2098,1,103504854,25.000000000000000,0.001526928306460
650,2099,2,103504860,25.000000000000000,0.001526928306460
651,2101,2,103636300,25.000000000000000,0.001526890433530
652,2102,2,103636308,25.000000000000000,0.001526894000330
653,2103,5,103636310,25.000000000000000,0.001526890433530
654,2104,2,103636311,25.000000000000000,0.001526898950660
655,2105,2,103637109,25.000000000000000,0.001526903163230
656,2106,4,103637115,25.000000000000000,0.001526918187650
657,2108,2,103638418,25.000000000000000,0.001526891172150
658,2109,2,103638518,25.000000000000000,0.001526891172150
659,2111,14,103639121,25.000000000000000,0.001526914701130
660,2112,2,103639125,25.000000000000000,0.001526906796710
661,2113,1,103639126,25.000000000000000,0.001526907550600
662,2114,5,103639127,25.000000000000000,0.001526903302330
663,2115,2,103639128,25.000000000000000,0.001526903302330
664,2116,7,103639131,25.000000000000000,0.001526918187650
665,2117,2,103639632,25.000000000000000,0.001526903302330
666,2119,1,103639643,25.000000000000000,0.001526901658190
667,2120,5,103640061,25.000000000000000,0.001526926295230
668,2121,2,103640953,25.000000000000000,0.001526903302330
669,2124,1,103640959,25.000000000000000,0.001526890970930
670,2125,1,103640961,25.000000000000000,0.001526912532830
671,2126,1,103640962,25.000000000000000,0.001526906796710
672,2128,3,103640964,25.000000000000000,0.001526894947070
673,2131,1,103640973,25.000000000000000,0.001526901658190
674,2132,3,103640975,25.000000000000000,0.001526907550600
675,2133,4,103640980,25.000000000000000,0.001526894947070
676,2135,1,103640989,25.000000000000000,0.001526899630680
677,2136,10,103641066,25.000000000000000,0.001526943330910
678,2137,2,103641325,25.000000000000000,0.001526802631930
679,2138,1,103641326,25.000000000000000,0.001526803179230
680,2139,4,103642340,25.000000000000000,0.001526951611000
681,2141,1,103642343,25.000000000000000,0.001526921103640
682,2142,3,103642344,25.000000000000000,0.001526971268980
683,2143,7,103642345,25.000000000000000,0.001526952838370
684,2144,5,103642347,25.000000000000000,0.001526995743270
685,2145,7,103642348,25.000000000000000,0.001526914701130
686,2146,3,103642349,25.000000000000000,0.001526968140840
687,2147,3,103642350,25.000000000000000,0.001526988141480
688,2148,6,103642351,25.000000000000000,0.001526975355840
689,2151,2,103745612,25.000000000000000,0.001526926570550
690,2152,2,103745616,25.000000000000000,0.001526914701130
691,2154,2,103745916,25.000000000000000,0.001526904621260
692,2155,1,103746463,25.000000000000000,0.001526924620310
693,2157,1,103746471,25.000000000000000,0.001526918181100
694,2158,2,103746768,25.000000000000000,0.001526766041190
695,2159,8,103747023,25.000000000000000,0.001526935028680
696,2160,3,103747027,25.000000000000000,0.001526917543550
697,2161,2,103747536,25.000000000000000,0.001526899325020
698,2162,1,103747537,25.000000000000000,0.001526916399640
699,2163,2,103747543,25.000000000000000,0.001526909316330
700,2165,2,103747547,25.000000000000000,0.001526917543550
701,2166,1,103747558,25.000000000000000,0.001526914405930
702,2167,1,103747559,25.000000000000000,0.001526906815710
703,2168,2,103747561,25.000000000000000,0.001526909316330
704,2169,1,103747565,25.000000000000000,0.001526914405930
705,2171,1,103747567,25.000000000000000,0.001526917543550
706,2175,6,103751583,25.000000000000000,0.001526951524050
707,2177,4,103751589,25.000000000000000,0.001526948665430
708,2178,2,103751590,25.000000000000000,0.001526951524050
709,2179,3,103751595,25.000000000000000,0.001526916101870
710,2180,2,103751596,25.000000000000000,0.001526951524050
711,2182,2,103751599,25.000000000000000,0.001526942237790
712,2183,1,103752736,25.000000000000000,0.001526944849200
713,2188,2,103754216,25.000000000000000,0.001526870140690
714,2189,15,103754328,25.000000000000000,0.001526837955720
715,2191,1,103754333,25.000000000000000,0.001526948332040
716,2192,3,103754518,25.000000000000000,0.001526971170550
717,2194,1,103754526,25.000000000000000,0.001526956554120
718,2195,2,103754528,25.000000000000000,0.001526952459290
719,2196,11,103755064,25.000000000000000,0.001526879578020
720,2197,3,103755065,25.000000000000000,0.001526844623050
721,2198,12,103755114,25.000000000000000,0.001526926295230
722,2201,1,103757132,25.000000000000000,0.001526731728970
723,2204,1,103757494,25.000000000000000,0.001526780970700
724,2207,1,103793975,25.000000000000000,0.001526737417260
725,2208,4,103793980,25.000000000000000,0.001526737597930
726,2211,2,103797823,25.000000000000000,0.001526774596410
727,2217,2,103803529,25.000000000000000,0.001526733350840
728,2220,3,103806241,25.000000000000000,0.001526738045500
729,2222,1,103806244,25.000000000000000,0.001526721789150
730,2223,3,103813875,25.000000000000000,0.001526767679430
731,2227,1,103937231,25.000000000000000,0.001526916101870
732,2228,2,103937240,25.000000000000000,0.001526918381290
733,2229,1,103937251,25.000000000000000,0.001526917404440
734,2230,2,103938245,25.000000000000000,0.001526935118470
735,2231,2,103938246,25.000000000000000,0.001526972815240
736,2232,5,103938247,25.000000000000000,0.001526980829930
737,2234,2,103938359,25.000000000000000,0.001526979115650
738,2236,3,103939866,25.000000000000000,0.001526949743720
739,2237,3,103939869,25.000000000000000,0.001526915406540
740,2238,2,103939870,25.000000000000000,0.001526926570550
741,2240,3,103940157,25.000000000000000,0.001526960327020
742,2241,2,103940630,25.000000000000000,0.001526965135990
743,2242,1,103940634,25.000000000000000,0.001526967857770
744,2243,7,103940635,25.000000000000000,0.001526964329590
745,2244,1,103940637,25.000000000000000,0.001526971673610
746,2245,1,103940888,25.000000000000000,0.001526988141480
747,2246,9,103942710,25.000000000000000,0.001526926295230
748,2247,2,103942712,25.000000000000000,0.001526926295230
749,2248,2,103942905,25.000000000000000,0.001526957587920
750,2249,2,103942908,25.000000000000000,0.001527007176580
751,2250,5,103942910,25.000000000000000,0.001527025595520
752,2251,4,103942912,25.000000000000000,0.001526992233850
753,2252,2,103942913,25.000000000000000,0.001527091125800
754,2253,1,103942914,25.000000000000000,0.001526987069650
755,2254,2,103943354,25.000000000000000,0.001526883127440
756,2255,1,103943355,25.000000000000000,0.001526887222980
757,2256,2,103943356,25.000000000000000,0.001526887222980
758,2257,6,103943357,25.000000000000000,0.001526879578020
759,2258,3,103943358,25.000000000000000,0.001526883751720
760,2259,1,103947034,25.000000000000000,0.001526985567500
761,2260,3,103947036,25.000000000000000,0.001526967397520
762,2261,1,103947037,25.000000000000000,0.001526990786000
763,2262,2,103947043,25.000000000000000,0.001527004541820
764,2264,4,103948527,25.000000000000000,0.001526994505020
765,2265,2,103948542,25.000000000000000,0.001526971533750
766,2266,6,103948547,25.000000000000000,0.001526971533750
767,2267,2,103948557,25.000000000000000,0.001526971533750
768,2268,1,103948559,25.000000000000000,0.001526995969990
769,2269,2,103949717,25.000000000000000,0.001526852696330
770,2270,5,103949718,25.000000000000000,0.001526894722470
771,2273,1,103949725,25.000000000000000,0.001526881442470
772,2275,6,103949733,25.000000000000000,0.001526906773140
773,2277,1,103949739,25.000000000000000,0.001526866278100
774,2278,12,103950464,25.000000000000000,0.001526945481590
775,2281,56,103950468,25.000000000000000,0.001527475492410
776,2303,2,104107454,25.000000000000000,0.001526673274480
777,2304,5,104107458,25.000000000000000,0.001526676152230
778,2305,1,104107459,25.000000000000000,0.001526673274480
779,2312,2,104127410,25.000000000000000,0.001526762176540
780,2313,6,104128261,25.000000000000000,0.001526817439320
781,2314,1,104128264,25.000000000000000,0.001526804570940
782,2315,1,104128267,25.000000000000000,0.001526796063960
783,2316,11,104128268,25.000000000000000,0.001526784420320
784,2317,2,104136175,25.000000000000000,0.001528080658180
785,2320,2,104136178,25.000000000000000,0.001528061779310
786,2321,5,104136179,25.000000000000000,0.001528038258530
787,2322,3,104136180,25.000000000000000,0.001528085978530
788,2323,4,104136181,25.000000000000000,0.001528034608830
789,2324,1,104136182,25.000000000000000,0.001528061152600
790,2325,3,104136183,25.000000000000000,0.001528061048030
791,2326,14,104136185,25.000000000000000,0.001527786036750
792,2327,8,104136186,25.000000000000000,0.001528020171450
